OBJECTID	FIPS	AvComTm	PerNVHHs	PerColAtt	PerInd	FreRedLun	ValAdd	CoEdSites	UnempRT	MedRnt	MedHmVal	PerLIHTC	mRFEI	PerFamPov	PerPT	IntAcc	JobRatio	Shape_Length	Shape_Area	OI_v1
2167	39099812900	-0.818949492	0.812723623	-0.318796827	1.463197004	1.090436831	1.669862254	0.99954049	0.084355445	0.386316353	0.245003537	-0.194284333	-0.486385876	0.814116969	-0.478022587	-0.264637467	-0.115821387	64786.65276	233485562.4	0.305540909
2168	39099801500	0.839910323	0.240731898	-0.566760955	0.662121489	-0.392475284	0.29594873	-0.940637528	-0.194095918	-0.173493924	-1.100770368	-0.194284333	-0.327482677	-0.328015386	0.77264696	-0.021840214	-0.117892588	5626.274728	1887886.174	-0.096649361
2169	39173020800	1.66934023	0.389824823	-0.624202186	0.837979946	-0.06456834	0.432473711	0.514495986	0.902644013	-0.312394219	-0.543648913	-0.194284333	-0.941426853	0.873984826	-0.528110467	-0.021840214	-0.097778494	28429.15194	37675185.09	0.143280595
2170	39173020900	-0.196877062	0.786468265	-0.207326715	1.155115788	0.700424064	0.03058325	0.514495986	0.607499338	-0.02617543	0.362216103	-0.194284333	-1.093107182	0.547400496	-0.303294675	0.46375429	-0.101804289	55086.79791	123649596.3	0.190317993
2171	39173020100	0.839910323	0.544543896	-0.515575699	-0.4750092	-0.377720734	-2.202374772	-0.455593023	-0.102649319	-0.051430029	-0.288964819	-0.194284333	0.232486941	0.783863803	-0.528110467	0.220957038	-0.037760774	41972.93193	39294372.12	-0.162981948
2172	39173021500	0.010480415	0.756462142	-0.213582691	0.586455644	0.110236118	1.342389146	-0.940637528	0.536338877	-0.03459363	0.017813749	-0.194284333	-1.244787506	0.871442196	-0.528110467	-0.021840214	-0.128163302	68763.27483	234932965.9	0.057851164
2173	39173021200	0.010480415	0.931810424	0.963109463	1.466029444	1.777472179	0.790701926	0.514495986	0.261500846	0.988217629	1.009055818	0.940092685	-0.334705551	0.667325204	-0.508421479	1.192146047	-0.063494718	63712.14715	155919879.4	0.66286352
2174	39173021400	-0.818949492	0.693636821	-0.585528882	-1.517560454	0.944572056	-0.621565788	-0.940637528	0.455442954	-0.29134872	-0.420648072	-0.194284333	-1.244787506	0.482692497	-0.516556987	-0.021840214	-0.117573015	64807.51184	234599963.4	-0.294683541
2175	39173022100	-0.818949492	0.629873809	-0.872735038	0.763905553	0.427275836	0.225951544	-0.940637528	0.177456956	0.049588367	-0.500236851	-0.194284333	-1.244787506	0.239446939	-0.315835486	-0.021840214	-0.113543986	51839.36024	167142209.2	-0.156834464
2176	39173020700	1.0472678	0.817412079	0.233435208	-0.576844972	-0.442759073	-0.467498595	0.514495986	0.30168022	0.062215666	0.101743734	-0.194284333	1.031336655	0.23916625	-0.528110467	0.46375429	0.192736242	60973.58303	147424780.3	0.174734168
2177	39173020402	0.425195369	0.570799254	1.474962019	1.238020735	1.708551351	2.152559748	0.514495986	0.744026034	0.992426728	0.777524824	-0.194284333	1.609691767	0.863125867	-0.528110467	1.192146047	0.171561279	15296.96689	12880480.05	0.857043263
2178	39173020500	0.425195369	0.867109721	1.226997892	1.267712537	1.314694172	2.152559748	0.514495986	0.500456654	0.756717138	0.492452287	-0.194284333	0.878737057	0.579514527	-0.528110467	1.192146047	0.166138669	11297.11095	5460547.493	0.725783313
2179	39173020401	0.839910323	0.256672651	1.153632359	0.596521442	0.717891064	1.505698555	0.514495986	0.773738366	0.247416059	0.925125833	-0.194284333	1.539629904	0.895560582	-0.528110467	0.949348795	0.231404703	16091.06167	11704056.57	0.651540739
2180	39055311900	-1.026306969	0.944938103	1.129745907	1.104028415	1.840877111	0.40883123	0.514495986	0.506625089	2.713948559	2.262217325	-0.194284333	3.305622268	0.847650442	-0.528110467	-0.264637467	-0.089421262	46995.0627	137779379.5	0.842263746
2181	39055311700	-0.818949492	0.379510218	2.25240918	1.433562653	2.032261948	1.313335094	0.029451481	0.72718872	1.468055009	3.021928401	-0.194284333	0.072073503	0.896204752	-0.373808653	0.949348795	0.089916524	23056.12484	33731919.38	0.829887738
2182	39055311800	-0.611592015	0.624247661	1.907761792	1.311578044	1.840877111	0.40883123	-0.455593023	0.399876041	2.474029868	2.091463217	-0.194284333	0.140559468	0.835614117	-0.4051532	0.46375429	0.186580665	46888.705	85460782.39	0.688659433
2183	39055311300	-1.233664446	-0.453159703	-0.231213168	0.74202738	0.665016476	-0.867530903	-0.455593023	0.853752574	0.121143064	0.577829341	-0.194284333	1.030417381	0.545715288	-0.259578005	-0.021840214	-0.081805488	43131.12603	112481756.7	0.046077014
2184	39095003300	-0.404234539	-1.434922549	-1.07178881	-0.193833309	-0.876994181	0.242179493	-0.455593023	-2.045523037	-0.678585904	-1.382948767	4.169164621	-0.726546392	-1.780032943	0.500213084	-2.449812738	-0.070952882	5296.794912	1378641.805	-0.541263242
2185	39095003400	-0.196877062	-4.16735515	-0.959749973	-0.7473373	-0.798469137	-1.200303917	-0.455593023	-4.670091607	-2.315925738	0.194356132	-0.194284333	-0.380209649	-3.892679802	2.708873233	-2.449812738	-0.070267323	5647.563513	1119367.76	-1.224732962
2186	39095003500	0.632552846	-2.22633405	-0.787995004	-0.389461406	-0.637117757	0.638937513	0.029451481	-1.637037778	-0.409203515	-1.498714265	-0.194284333	-0.38158856	-1.51078052	-0.528110467	-1.478623728	-0.126633777	7983.603608	2681419.766	-0.656558958
2187	39095003600	0.632552846	-2.082867273	-1.087713112	-1.463002909	-1.007973468	-0.225398034	-0.455593023	-1.820206009	-0.973222892	-1.458196341	-0.194284333	-0.856252519	-2.45680667	0.555165824	-2.449812738	-0.120171087	8028.345547	2020798.344	-0.966486359
2188	39095003700	1.876697707	-1.569012412	0.711732986	-0.53903503	-0.798469137	-1.120150524	-0.455593023	-0.210496666	-1.057404889	0.586511754	7.924545849	-0.621749077	-2.958468658	0.329286367	-1.721420981	0.24232756	7878.382045	2144064.401	0.038706364
2189	39095003900	0.010480415	-0.244992223	-0.628183261	-1.255775013	-0.447364557	-1.271363696	0.029451481	-0.776501736	-0.350276117	-1.009605039	-0.194284333	-0.912049207	-1.083010038	-0.349052001	-0.264637467	-0.124624682	13028.10406	4003596	-0.554486717
2190	39095004000	0.425195369	-0.571308813	-1.045627457	-1.168739182	-0.458558622	-1.142100412	-0.455593023	-1.20039362	-0.716467802	-1.367031012	-0.194284333	-0.492143973	-1.567378459	1.13202354	-1.235826476	-0.107330685	10547.91225	2409340.829	-0.63534781
2191	39095004200	1.461982753	-2.279782457	-0.938707145	-0.368473757	-1.762590135	-0.148114032	-0.455593023	-2.258530434	-1.175259684	-1.461090478	-0.194284333	-0.713906364	-2.838115761	1.560684626	-1.235826476	-0.106005065	5730.951848	1193787.247	-0.807100735
2192	39101010202	4.779702384	0.944938103	-1.183827647	-2.349608981	0.628719503	-0.840258002	-0.940637528	1.278538614	None	None	-0.194284333	-1.244787506	1.043409089	-0.528110467	1.192146047	-0.132098574	15156.63168	9833073.211	None
2193	39101000100	-0.611592015	-0.774787837	-1.320890387	-2.447664334	1.264382525	-1.452458738	-0.940637528	-0.77834874	-0.733304202	-1.219430003	1.428676264	-0.638066204	-1.463091633	-0.072290313	-1.235826476	0.060747587	6129.287019	1566083.387	-0.683411377
2194	39101000501	0.632552846	0.461089366	-0.876147389	-0.789691789	0.70709845	-1.984176734	-0.940637528	-0.561243929	-0.148239325	-0.847533343	-0.194284333	-0.840306637	-0.055119005	-0.528110467	0.220957038	-0.116789802	5998.408938	1749632.969	-0.366286411
2195	39101000502	1.254625277	-0.989519156	-0.565623504	-0.296605567	-0.210394855	-1.289141166	-0.940637528	0.000190119	-0.792231599	-0.789650594	2.980594058	-0.703072057	-0.035145767	-0.020492568	-0.021840214	-0.087250315	7060.652252	2633033.611	-0.156637215
2196	39101000700	1.254625277	0.68613529	-0.276142448	-0.296605567	-1.33089225	-1.289141166	-0.940637528	0.854313812	-0.055639129	-0.540754775	-0.194284333	0.066163881	0.671320234	-0.308448906	0.220957038	-0.106338605	6522.573861	2172370.689	-0.099085573
2197	39101000800	0.632552846	-0.742906331	-1.029703155	-0.429075378	-1.202840807	-1.362847528	-0.940637528	-0.090217134	-0.118775627	-0.859109893	-0.194284333	-0.35637417	-0.800873024	-0.528110467	-0.021840214	-0.101299458	7063.419845	2217157.077	-0.509146388
2198	39101010500	-0.196877062	0.625185352	-0.297754	0.668929692	0.663094271	0.482067387	-0.940637528	0.5810054	0.285297957	0.15094407	-0.194284333	3.305622268	0.879785091	-0.528110467	0.46375429	-0.083923761	81907.48382	292205634.2	0.366506164
2199	39099811300	0.632552846	0.633624574	-0.494532872	0.662121489	-0.564638063	0.29594873	-0.455593023	0.414254839	-0.809067999	-0.753473876	-0.194284333	0.025312163	0.302134274	-0.187635047	-0.507434719	-0.090337036	15999.04998	11494121.96	-0.068190503
2200	39099812301	0.425195369	0.324186428	-0.658894415	-0.609306022	-1.207490535	-0.278979411	0.029451481	-0.28286021	-0.472340012	-0.723085433	-0.194284333	0.179924125	-0.149493012	-0.528110467	-0.507434719	-0.100283542	9060.560099	5100311.883	-0.297112794
2201	39099811400	0.217837892	0.472341662	0.165756926	1.262857747	-0.340213573	0.667337267	-0.455593023	-1.340574012	-0.754349701	-0.474189614	-0.194284333	-1.244787506	-0.158189458	-0.502907141	-0.993029224	0.16777324	10516.22232	4389639.658	-0.219013303
2202	39099811500	0.839910323	0.615808439	0.701495935	1.108779789	-0.340213573	0.771618259	-0.455593023	0.297424215	0.887199233	0.126343902	-0.194284333	0.696720666	0.810993228	-0.528110467	-0.507434719	-0.117374045	20360.8121	15176003.07	0.294580239
2203	39099811600	0.839910323	0.634562266	0.298269865	1.262340669	0.472099447	0.169149877	-0.455593023	0.818471364	-0.459712713	-0.071904512	-0.194284333	1.192209731	0.823793847	-0.528110467	-0.507434719	-0.053630869	12622.36603	6671479.932	0.265008547
2204	39099811700	0.425195369	0.360756391	0.3852848	1.153880542	0.472099447	0.113969066	-0.455593023	0.413166761	-0.253466821	-0.442354103	-0.194284333	1.054055873	0.713291869	-0.405028978	-0.264637467	0.079919918	8647.880163	3463194	0.197265957
2205	39099811800	0.839910323	0.581113859	-0.223819742	1.092537776	0.472099447	-0.326718654	-0.455593023	0.181580926	-1.01952299	-0.779521113	-0.194284333	1.103368395	0.161155628	-0.528110467	-0.507434719	0.201706431	7987.865868	2055827.307	0.037404234
2206	39099812002	0.632552846	0.296993379	0.954009862	1.099932001	0.786561169	0.233471501	-0.455593023	0.54795207	-0.548103809	0.326039385	-0.194284333	1.364114096	0.924611743	-0.528110467	-0.021840214	0.088668157	18449.84797	20747212.66	0.344185898
2207	39099810100	-0.196877062	0.516413155	-0.891502965	-0.282460593	-0.985071826	0.17155941	-0.455593023	-0.352580019	-0.329230618	-0.843192137	-0.194284333	1.394450163	-0.222043359	-0.528110467	-0.507434719	-0.120747065	14907.8446	7862949.447	-0.239169091
2208	39163953000	-3.514596692	0.219164997	-0.986480051	0.414739562	-0.579068535	-0.758046581	-0.940637528	-0.502250901	-0.341857918	-0.494448576	-0.194284333	-1.244787506	-0.393622725	-0.528110467	-1.235826476	-0.124845827	179648.7916	889787392.4	-0.700309972
2209	39163953200	-2.685166784	0.05506901	-0.908564717	0.368024377	-0.889725583	0.383562221	-0.940637528	-0.048987191	-0.375530716	-0.925675053	-0.194284333	-1.244787506	0.007422018	-0.528110467	-2.449812738	-0.122939625	125796.5117	617722530.9	-0.656259038
2210	39163953100	-0.611592015	0.092576664	-0.690174293	0.118350067	-0.819769953	-1.632208926	-0.940637528	-0.180056174	-0.863786296	-0.553778394	2.065296673	-0.567643194	-0.040146794	-0.528110467	-0.993029224	-0.09693654	94746.71367	287228107.5	-0.3901029
2211	39035126100	-0.818949492	-1.051406786	-0.747046799	-1.231558496	-1.904561747	0.125749096	-0.940637528	-0.759379328	-0.224003122	-0.80556835	-0.194284333	-0.380209649	-0.604171172	1.374929202	-0.993029224	-0.090715986	8888.305089	3172309.009	-0.577802732
2212	39035153103	-0.611592015	0.857732808	-0.012822744	-1.487966318	1.465879836	-0.206061529	0.029451481	0.000869502	1.329154715	0.260921293	-0.194284333	0.651216568	0.851531352	0.153854598	0.706551542	-0.073650889	10602.84717	4651825.577	0.232549117
2213	39035140100	-0.611592015	-0.213110717	0.34149297	-0.864352204	-1.398011772	0.13957899	0.514495986	0.244288132	0.276879757	-0.170305184	-0.194284333	0.196175591	0.482869827	-0.07552308	0.220957038	-0.098282031	5230.201187	1562367.295	-0.07554519
2214	39035140301	-1.233664446	-0.141846174	-0.124861581	-0.923902431	-1.616927332	0.434782652	0.514495986	-2.356854459	0.773553537	-0.660861479	-0.194284333	0.575376404	-0.811845661	2.303179839	-0.264637467	-0.130864763	5020.228301	1274589.119	-0.241197607
2215	39035140302	-0.611592015	-1.072973687	0.98301484	-0.864352204	-0.020848833	0.13957899	0.514495986	0.325997917	-0.198748523	-0.419201003	-0.194284333	1.940499336	-0.180234994	-0.358325689	-0.021840214	-0.112004477	6362.355377	1716179.524	-0.009426181
2216	39035140400	-1.026306969	-1.04015449	0.461493958	-0.341631629	-0.020848833	0.13957899	0.514495986	0.069215331	0.020124668	-0.497342714	-0.194284333	0.646882844	0.097855217	1.864442702	0.220957038	-0.093669007	6353.083189	2064720.654	0.051300547
2217	39035140500	-0.196877062	-0.528175011	0.425664279	-0.341631629	-0.875506096	0.13957899	0.514495986	-1.05297371	0.382107253	-0.487213233	-0.194284333	-0.58786724	-0.808654805	0.82489552	-0.021840214	-0.127252275	7595.919182	2296524.233	-0.183470849
2218	39035140600	0.839910323	-0.126843112	0.952872412	-0.279088091	-0.016020103	0.451784374	1.484584995	-0.394513636	1.122908823	0.28696853	-0.194284333	0.287183786	0.639455959	-0.155111343	1.192146047	-0.019769611	5602.688678	994021.8624	0.379511564
2219	39035140701	-0.404234539	-0.546928838	1.02453177	-0.71333076	0.237952496	0.484167681	0.99954049	-1.4851282	0.331598055	0.01636668	-0.194284333	0.764976812	-1.310769905	0.920901151	-0.021840214	0.033381353	5697.340198	1889228.109	0.008556231
2220	39035140702	-0.818949492	-1.520252462	0.008220084	0.359101897	0.530712794	0.296277481	1.484584995	-0.033177983	-0.28293052	-0.220952589	-0.194284333	-0.198193258	0.211618712	2.680090205	0.220957038	0.019588123	4464.363783	1194024.694	0.158900668
2221	39035140800	0.632552846	-0.958575342	1.261690121	-0.198125062	0.380836459	0.177946411	0.514495986	0.758794999	0.306343456	-0.20937604	-0.194284333	-0.405489705	-0.175296963	-0.090331753	-0.021840214	-0.015035864	7445.848928	3392720.795	0.110269063
2222	39035140900	0.010480415	0.424519403	0.634955102	0.236117607	0.61211403	-0.392674547	0.99954049	-1.11981921	2.19202018	-0.306329644	-0.194284333	-1.244787506	-0.104144226	0.679078325	1.192146047	-0.089749389	5206.946394	1226583.581	0.220573922
2223	39035141000	0.010480415	-1.921584361	0.674197132	-0.4512006	-0.642909911	0.218915737	1.484584995	-1.238785373	-0.202957623	-0.730320777	-0.194284333	-0.380209649	-2.987553504	0.882761437	-0.750231971	-0.10066517	5934.176075	1472987.272	-0.395610222
2224	39035141100	0.010480415	-0.84605238	2.562364339	0.186989388	-0.477052248	0.063408844	1.484584995	0.382131009	0.230579659	0.181332513	-0.194284333	-0.031344898	0.067493619	0.946233436	0.706551542	0.047401206	8685.396346	1925950.751	0.332551069
2225	39035141200	0.425195369	0.648627636	2.643123298	0.186989388	-0.15765974	0.063408844	1.484584995	0.902701751	0.521007548	1.337540417	-0.194284333	0.259014579	0.65763686	-0.285600287	1.192146047	-0.032174972	7537.208187	2404888.44	0.603266088
2226	39035136102	-1.026306969	0.751773685	1.582451056	-0.998740951	1.230117118	0.782404326	0.029451481	0.912537878	0.028542867	1.706542939	-0.194284333	-1.244787506	0.978073389	-0.448227822	1.192146047	-0.021446519	22500.65561	24875095.55	0.328765418
2227	39035136103	-0.404234539	0.794907487	0.744719039	1.56633122	1.434762388	2.820536316	0.029451481	0.343361422	None	1.208751301	-0.194284333	1.030417381	0.790128105	-0.528110467	1.192146047	0.013532285	21748.51812	22443649.11	None
2228	39035105100	0.632552846	-1.120795946	-0.9830677	-1.273378669	-1.739412234	-0.583771572	-0.455593023	-1.235221554	-0.266094121	-1.241136033	-0.194284333	-0.993755783	-1.122873808	0.63518055	-1.235826476	-0.10619307	12299.36149	4279441.744	-0.705229433
2229	39035106100	1.0472678	0.417955563	-0.213582691	-0.668333425	-1.129696349	-0.935688184	-0.455593023	0.312356364	0.087470265	-0.604425799	-0.194284333	-0.746770438	0.128546575	-0.076299285	-0.021840214	-0.084649452	6777.980719	2877839.531	-0.196097914
2230	39035137101	0.010480415	-0.231864544	-0.16410361	-1.158276957	-1.862921991	-0.55383933	1.484584995	-0.670300431	-0.493385511	-0.317906193	-0.194284333	-0.696274277	-0.053677637	0.610746127	0.220957038	0.390859189	21670.67802	9404269.303	-0.229950441
2231	39035137102	0.010480415	-0.192481507	-0.592353582	0.164054076	-0.429372709	-0.315955417	1.484584995	0.375066099	-0.674376804	-0.36710653	-0.194284333	-0.116377809	0.188790109	0.0722978	0.46375429	-0.089076252	9960.395071	4822617.866	-0.013272322
2232	39035137103	0.217837892	0.545481587	-0.437660365	0.22849357	-0.191367986	0.25831971	1.484584995	0.434476218	0.689371541	-0.371447736	-0.194284333	0.513552653	0.687802476	-0.353772473	0.706551542	0.02573951	10648.76538	5534690.584	0.265229925
2233	39035192300	0.632552846	0.799595944	0.209548756	1.390352112	0.748228486	0.813929079	0.99954049	0.339347919	1.926846891	0.262368361	-0.194284333	-0.486385876	0.794392095	-0.528110467	0.949348795	0.088495498	15733.21006	8122528.797	0.546610412
2234	39153531500	0.425195369	0.779904425	0.601969049	1.288832333	1.047507569	0.578740427	0.99954049	1.039426045	0.356852654	0.576382273	-0.194284333	1.364114096	0.61365485	-0.458449063	1.192146047	-0.059904756	32088.29721	50715901.79	0.634476717
2235	39153532302	-0.611592015	-0.635071825	1.973165174	1.356908608	1.691920092	0.874969111	0.029451481	0.927575601	5.512999945	1.732590176	-0.194284333	0.643715891	0.91810781	-0.319584141	1.192146047	0.389110037	33202.76847	47269239.61	0.967632979
2236	39153533102	0.217837892	0.853982042	2.866063522	-0.930509548	2.051316857	3.335825567	-0.455593023	-0.000529976	1.918428691	3.307000937	-0.194284333	1.637138683	1.003955779	-0.340261959	1.192146047	0.119962989	15107.46249	10888445.06	1.03640501
2237	39153533200	-1.441021923	0.8802374	2.521416134	-1.036895611	1.989917705	3.187179402	-0.455593023	0.528290968	1.623791703	1.903344284	-0.194284333	1.394450163	0.840241508	-0.528110467	1.192146047	0.407014325	21718.87994	29397003.19	0.800757768
2238	39035141300	0.632552846	0.628936118	2.921798578	0.022897344	-0.200143274	0.139009166	1.484584995	0.293204018	0.845108234	2.389559372	-0.194284333	-1.244787506	0.921796138	-0.148776439	1.192146047	0.153574403	9329.046877	2770147.452	0.614823482
2239	39035141400	0.632552846	0.850231277	2.730138232	0.186989388	-0.15765974	0.063408844	1.484584995	0.831359395	2.608721063	1.587883304	-0.194284333	1.030417381	0.997317001	-0.123487504	1.192146047	-0.026493349	7833.155622	2692158.622	0.855864053
2240	39035141500	0.217837892	0.22854191	2.969002758	0.110726029	-0.166045015	-1.232829089	1.484584995	0.804050905	0.398943652	1.155209758	-0.194284333	0.044495262	0.605170096	0.800047365	0.949348795	0.512166172	6986.8678	1722700.051	0.542935447
2241	39035141601	0.010480415	0.875548943	2.946253756	0.372948115	0.066514027	-0.066342456	1.484584995	0.961603397	1.223927219	0.349192484	-0.194284333	-1.244787506	0.69436221	-0.336666002	1.192146047	-0.070256605	6669.348428	1699373.965	0.516576544
2242	39035141602	0.217837892	0.190096565	1.267377372	-0.060783221	-0.516332196	-0.420580912	1.484584995	-0.176637058	1.421754911	-0.293306025	-0.194284333	-0.076848996	-0.295222825	-0.378209879	0.949348795	0.114696263	3874.751963	928688.8385	0.202093209
2243	39035141700	-0.404234539	0.735832932	2.378666144	0.51551245	0.145770193	-0.012720379	1.484584995	0.833213486	2.642393862	0.114767352	-0.194284333	-1.244787506	0.96588493	-0.361926036	1.192146047	-0.096076087	6244.714289	1456921.882	0.543421469
2244	39035150100	-0.404234539	-2.788948862	-1.027428255	-1.128562169	-1.862310364	-1.353646634	0.99954049	-2.991337066	-0.510221911	-1.151417773	-0.194284333	0.508057209	-0.768448936	1.787749991	-2.449812738	-0.124228068	5745.309059	1599146.156	-0.841220872
2245	39035150300	0.632552846	-0.715713282	-0.944394396	-1.256740227	-1.906569848	-0.406199244	0.99954049	-2.745211569	-0.573358408	-1.067487788	-0.194284333	0.378191982	-1.99028833	2.009979026	-2.449812738	-0.126544381	4771.058727	1026817.886	-0.647271263
2246	39035150400	-2.063094354	-2.180387174	-1.014916304	-1.137283563	-1.862310364	0.1622385	0.99954049	-2.947113353	-0.51864011	-1.164441391	-0.194284333	-0.419804125	-2.42245064	5.082773442	-2.449812738	-0.133803184	3779.154512	753498.6078	-0.766486825
2247	39035151100	0.010480415	-1.56713703	-1.066101559	-1.119300716	-1.867835545	-0.88955454	0.514495986	-3.335991873	-0.766977	-1.070381925	1.863952197	0.042525389	-1.662118346	1.783265148	-2.69260999	-0.093977895	5606.581378	1135236.045	-0.744829205
2248	39035151200	-0.404234539	-2.533896814	-0.61794621	-1.148297338	-1.867835545	-0.131636446	0.514495986	-1.269400689	-0.640704005	-0.799780075	-0.194284333	-0.198193258	-2.247807867	1.51508338	-2.449812738	-0.111359433	6635.090308	1480738.801	-0.78660062
2249	39035151300	0.217837892	-3.692883325	0.3898346	-1.252297181	-1.875368827	0.130649474	0.99954049	0.08748475	-2.109679846	0.130685108	-0.194284333	-0.15268916	-0.562750524	-0.528110467	-2.449812738	-0.113145721	7141.451211	2563934.484	-0.685936863
2250	39035151400	-0.611592015	-2.088493421	-0.43367929	-1.252297181	-1.862310364	0.343032148	0.99954049	-1.626606378	-1.27206898	-0.86200403	-0.194284333	-0.208305279	-0.723919856	2.678096542	-1.964218233	-0.103974728	5064.578619	1154846.963	-0.573942807
2251	39035151500	0.425195369	-4.699026146	-0.778326678	-1.367193976	-1.869843646	1.078096863	1.484584995	-2.418906857	-0.905877295	-1.142735361	3.151334903	-0.688987456	-1.8795038	8.602626572	-2.449812738	-0.005590793	5272.718306	1183681.618	-0.216497878
2252	39035138105	0.010480415	0.087888207	-0.255668345	-1.350779601	0.634595481	-1.379358012	0.029451481	-0.080816339	-0.556522009	-0.097951749	-0.194284333	0.802896892	-0.412583967	-0.392991365	0.46375429	-0.065030316	27304.26619	7126813.454	-0.172307454
2253	39035138107	0.217837892	0.724580636	-0.478039845	0.492519685	0.413235377	-1.386907853	0.514495986	0.658384827	1.19446352	-0.390259629	-0.194284333	0.575376404	0.63441581	-0.384936188	0.949348795	-0.073488631	9363.027974	4083762.049	0.216671403
2254	39035138108	0.217837892	0.614870747	-0.694155369	0.492519685	0.413235377	-1.386907853	0.514495986	-0.466927079	1.472264109	-0.300541369	-0.194284333	0.575376404	0.61960132	-0.374286861	0.949348795	-0.128380256	7006.869471	2864676.773	0.1452542
2255	39035138109	0.217837892	0.164778898	-0.925626469	-0.112916241	0.413235377	-1.047478505	0.99954049	0.798717947	0.659907842	-0.283176544	-0.194284333	0.350204613	0.480229261	-0.103688851	-0.021840214	-0.027516079	13565.6157	7409645.659	0.085495318
2256	39035138110	0.425195369	0.345753329	-0.593491033	-0.230632074	0.37008325	-0.240546114	0.99954049	0.006253455	-0.03880273	-0.099398817	-0.194284333	0.309935835	0.630688546	-0.313820016	0.706551542	-0.120211919	10317.58501	3725547.031	0.122675924
2257	39035173103	0.425195369	0.412329415	0.168031826	0.628827368	1.359350634	-0.205300543	0.99954049	0.474669665	-0.510221911	0.780418961	-0.194284333	0.528953032	0.906550005	-0.48631558	0.706551542	0.182265853	12314.8672	5855222.033	0.386035112
2258	39035101101	-1.441021923	-2.940854861	-0.702686244	-0.586600523	-1.79012934	-1.020624699	-0.455593023	-1.294325781	-0.792231599	-0.983557802	-0.194284333	-1.001015552	-2.753483694	6.353880089	-1.964218233	-0.127470301	3534.876889	545488.4506	-0.730888614
2259	39035101102	-0.196877062	-1.454614067	0.957422213	-0.662421492	-1.776924622	-1.430709152	-0.940637528	0.508207002	-0.468130912	0.415757645	-0.194284333	-0.203249268	0.542285397	2.510826268	-0.021840214	-0.10600614	9190.036319	4046502.225	-0.157574767
2260	39035186205	-1.441021923	0.811785931	1.456194092	0.997152082	1.460419657	0.716069913	0.029451481	0.593634764	1.489100508	1.055362017	-0.194284333	0.436697251	0.938160888	-0.215476006	1.192146047	0.000559439	11955.6981	8421160.814	0.582871988
2261	39035101200	0.010480415	-2.617351344	0.018457135	-1.244841672	-0.444473861	-1.462300689	-0.455593023	-0.350961165	-0.758558801	-0.306329644	2.296856999	-0.712156208	-1.15116903	1.11239569	-1.235826476	-0.065813973	9337.173151	4548997.888	-0.460449103
2262	39035101300	-1.026306969	-2.409183864	-0.653207164	-0.662421492	-1.776924622	-1.430709152	-0.940637528	-0.084689145	-0.53126741	-0.304882575	1.535825086	0.799646598	-1.77239846	3.444708375	-1.235826476	0.066289763	4867.097001	1117595.711	-0.436374065
2263	39035101400	0.425195369	-1.173306662	-0.850554761	-0.662421492	-1.776924622	-1.430709152	-0.455593023	-0.591020429	-0.261885021	-1.0530171	-0.194284333	0.04411644	-0.712553905	1.687681946	-0.993029224	-0.045687807	6714.731968	2286986.667	-0.502749611
2264	39035101700	-0.196877062	-1.715292263	-0.47633367	-1.027002173	-1.79012934	-1.496162298	-0.455593023	-2.064914455	-0.135612026	-0.976322459	4.173560393	-1.140693165	-1.357526173	2.711373477	-0.993029224	-0.121912353	6292.091344	1314550.018	-0.441404113
2265	39063000200	1.461982753	0.336376416	0.805003896	0.901391027	0.845118801	0.056717983	-0.940637528	0.91539549	0.499962048	1.470670738	-0.194284333	3.305622268	1.043409089	-0.528110467	0.220957038	-0.012380194	106964.8619	406709135.1	0.636699689
2266	39063000300	0.632552846	0.576425402	-0.169790861	1.009897113	1.516525779	0.98255671	-0.940637528	0.899256043	-0.093521028	0.25223888	-0.194284333	2.228691954	0.748745649	-0.506716609	-0.021840214	-0.080977928	119266.7337	680390723.6	0.427445117
2267	39063000400	1.66934023	0.169467355	0.425664279	0.720243047	0.03366938	0.063218906	-0.940637528	0.643402399	-0.27451232	0.169755964	-0.194284333	-0.038928916	0.477834231	-0.528110467	0.706551542	-0.048241882	17074.72041	18347999.12	0.190901993
2268	39063000500	1.876697707	0.057882084	-0.414911363	0.547234269	-0.101748624	0.063218906	-0.940637528	-0.30573614	-0.484967312	-0.556672531	-0.194284333	0.095515011	-0.930416791	-0.520312957	-0.021840214	-0.070831471	17485.34587	12765192.32	-0.118863205
2269	39063001200	0.010480415	0.682384525	-0.362588657	-1.486351884	0.90899732	-0.323729608	-0.940637528	0.685095797	-0.27030322	-0.070457443	-0.194284333	1.333778034	0.759523112	-0.45816437	-0.021840214	-0.108395922	110478.4682	511027506.7	0.008969127
2270	39063000100	0.839910323	0.33262565	-0.645245013	0.901391027	0.207002197	0.056717983	-0.940637528	0.783084095	-0.733304202	-0.779521113	-0.194284333	1.273105901	-0.020096164	-0.507395212	-0.021840214	-0.110439152	51488.43478	125166623.8	0.02756714
2271	39153531702	0.010480415	0.837103598	-0.131117557	-1.236545432	0.799765887	1.354242847	2.454674004	0.356249478	0.622025943	0.095955459	-0.194284333	-1.244787506	0.699938214	-0.250674994	1.192146047	-0.125937668	33530.80441	54160371.63	0.32745215
