OBJECTID	GEO_id	foreign_born_pct	edu_less_hs	unemployment	below_poverty	female_headed_hh	pct_Hispanic	pct_Black	county
1640	39081000200	3.610675	17.6929749	6.9373943	56.1335902	13.0328867	8.4144427	16.8288854	Jefferson
1641	39081011401	0.2480159	12.9207753	7.3505211	14.2714321	8.7604291	0	2.4305556	Jefferson
1642	39081011700	2.658046	7.8174856	6.8647541	9.5238095	6.2463852	0.26341	2.2988506	Jefferson
1643	39081012000	0.2975207	10.6932488	7.0598007	12.4005305	4.8212801	0.9917355	1.9834711	Jefferson
1644	39081011900	0.6567676	10.0312256	8.9767734	15.2769846	9.6860387	0.5711022	0	Jefferson
1645	39081011402	0.48583	6.5643953	9.2796093	10.546875	6.8944099	3.3738192	0.4588394	Jefferson
1646	39081011000	0.9247028	12.9664179	8.2695253	11.8632708	2.3847377	0	0.1321004	Jefferson
1647	39081012100	0.2583979	10.2708227	4.5524691	10.5965172	8.2010582	0	0.4429679	Jefferson
1648	39081001400	0.7718925	6.7674339	10.7411386	15.2378393	3.2660333	0.3194038	5.802502	Jefferson
1649	39081011800	1.4365289	4.8154093	5.0414365	12.7465411	7.9260238	3.4593961	3.9284667	Jefferson
1650	39017000100	3.4160305	10.3479854	6.5865943	17.5109922	16.0177427	3.0916031	8.4732824	Butler
1651	39017000200	2.209064	17.6128591	10.7288366	16.8111314	9.3387471	5.6706901	4.7141881	Butler
1652	39017010901	11.8274886	10.0819921	5.708502	8.1181619	7.6241135	8.6691353	4.3781311	Butler
1653	39017010903	3.2590759	5.0720461	4.8537005	2.1157436	7.9533941	0.4744224	11.8605611	Butler
1654	39109390100	0.5952381	7.0480405	5.2535404	7.7128251	4.4883303	1.3007055	0.1984127	Miami
1655	39109365000	8.2144024	8.2523523	4.0088194	7.8642937	4.8395581	1.4816429	4.2379344	Miami
1656	39109365101	0.486355	7.9844961	8.4017383	7.8654733	3.3310673	0.3782761	0.6214537	Miami
1657	39109365102	0.455408	14.0184453	4.5683574	10.6072106	10.5733083	1.7836812	1.8216319	Miami
1658	39109365200	1.7706822	9.4893809	10.0895522	18.2189781	12.8924516	0.8998549	4.0638607	Miami
1659	39109365301	1.6995708	13.2094681	10.3886926	15.3304442	10.9387755	2.3519313	8.0343348	Miami
1660	39109365302	1.968575	10.0028417	6.0819462	6.7354699	1.8428184	4.5150804	0	Miami
1661	39109350100	2.0187913	4.9339692	4.6788063	3.4935611	1.1924478	0	0.4570848	Miami
1662	39109320100	0.3892132	10.2616517	5.8206607	8.7513935	6.6618393	0.1112038	0	Miami
1663	39141955700	0.2679528	9.9367422	11.0055424	12.9439337	6.6836735	1.8756699	0.410861	Ross
1664	39141955500	0.4132915	10.6245513	7.4784911	10.6351059	4.6910239	0.5455447	0.0330633	Ross
1665	39141956600	1.3984674	11.8994413	6.0941828	13.4499514	8.0982236	0	0.7471264	Ross
1666	39141955602	1.6949153	24.8810333	14.2857143	32.6478149	15.8273381	3.747646	35.0847458	Ross
1667	39141955800	0.1317523	11.7712796	10.5263158	16.9195953	10.9875736	0.2108037	1.5019763	Ross
1668	39141956700	0	15.8544509	6.7961165	12.8513092	6.0697115	0	0.5685856	Ross
1669	39141956800	0	16.5527344	17.6789588	22.743984	8.5753804	0	0.2506685	Ross
1670	39141956300	3.8165491	16.8279344	5.1857585	24.0350877	14.5543176	4.1372675	6.4785119	Ross
1671	39141956900	0.6923838	19.2731606	19.7725284	28.6738351	12.8330615	0.098912	0.9297725	Ross
1672	39141955900	3.7313433	8.8408644	3.4069982	10.1212687	5.509182	2.1921642	3.6380597	Ross
1673	39141956000	1.0031581	6.6263404	7.8087649	24.6280046	13.6537644	2.7122422	3.4181683	Ross
1674	39041011430	4.9391553	0	1.1699931	2.8	2.0610058	1.932713	1.7537581	Delaware
1675	39041010421	3.1502113	2.8888889	2.919708	8.9443997	6.3313096	2.4587015	2.5355359	Delaware
1676	39041012200	7.3910424	5.5399938	1.1480602	4.9498747	3.8706257	0.5221932	2.5306286	Delaware
1677	39041012000	1.6919281	5.2670808	2.2750776	5.7807543	6.0320452	5.0229115	0	Delaware
1678	39041012400	17.1066714	1.0564288	2.9420418	5.1483733	4.7914085	7.2957546	5.0124866	Delaware
1679	39041012300	0.2552648	4.5552478	3.0919102	9.0482288	8.8861076	0.7445224	0.8083387	Delaware
1680	39041011900	10.9870317	0.8948546	3.3333333	5.4394813	3.9439543	2.323487	4.8451009	Delaware
1681	39081012300	0.7905138	11.852293	5.7786484	20.0537153	10.7692308	0	0.5270092	Jefferson
1682	39081001200	3.4687442	8.6282614	9.5826235	16.4015152	16.8453977	2.8937117	9.5158598	Jefferson
1683	39081000600	2.4722933	8.3516484	6.1827957	8.2198002	0.8944544	0.2983802	5.4134697	Jefferson
1684	39081001300	0.7326007	27.0613108	16.122449	39.1208791	18.6528497	0.5128205	6.959707	Jefferson
1685	39017010904	2.770637	10.328068	3.9917056	7.1988389	7.5017693	3.3704656	4.7700657	Butler
1686	39017010906	19.2262603	16.3352273	7.4768574	16.8594367	9.1993186	19.2913899	20.8154227	Butler
1687	39017010907	5.1661994	9.6812279	3.7723362	2.0024029	4.2871386	1.8422107	8.7705246	Butler
1688	39017010908	4.5553936	5.5987558	6.4967796	6.505102	3.337668	2.5145773	19.9161808	Butler
1689	39017010909	19.4026937	9.8083427	4.3990301	10.8604512	13.3333333	18.543822	16.357603	Butler
1690	39109325000	0.4106776	14.2857143	11.0007097	18.1657848	6.6046512	1.7453799	0	Miami
1691	39109330100	0.8723466	12.4166667	4.4186047	6.7658209	4.0989946	1.4829892	0.0581564	Miami
1692	39109300100	1.9339623	11.3614419	6.4690027	11.609111	3.1232877	0.7075472	2.2169811	Miami
1693	39109315001	1.2141566	4.9543219	4.7991654	5.2285864	2.031746	4.1849651	0.8524929	Miami
1694	39109315002	1.8392818	19.563091	10.959507	21.8305233	12.9720854	0.2846508	2.0363477	Miami
1695	39141956400	0.4482965	16.0998709	7.0082894	33.5624626	19.9364575	0.5678422	2.5403467	Ross
1696	39141956500	0	25.9325682	13.6145222	31.7212302	15.8139535	0.0725865	2.5405275	Ross
1697	39141956100	0.7964845	11.5840118	11.5950559	15.5638665	14.3192488	0.8514145	6.0697611	Ross
1698	39141956200	0	14.0384615	5.6451613	18.2921139	6.6538091	2.2865142	9.0060663	Ross
1699	39141955603	0.5853907	12.519685	8.1107814	14.5566376	9.0240642	1.5525579	1.3998473	Ross
1700	39141955601	0.8237986	5.954089	9.3947606	15.0767799	7.9947575	0	0.9153318	Ross
1701	39017000500	2.2318379	23.9781022	14.7147147	28.5479323	13.4534535	2.7328627	4.2814849	Butler
1702	39017000600	3.2040147	26.2141968	10.1104503	34.9472862	19.2832765	6.5238371	9.148813	Butler
1703	39017010600	1.4750068	12.1050628	6.0385216	10.4616225	6.1527057	3.3870527	0.3277793	Butler
1704	39017010800	0.7001712	9.5281933	1.818752	1.7893263	4.4251448	0.388984	0	Butler
1705	39017011002	3.8431311	3.9618311	1.5470975	2.1920419	2.3504274	1.0295505	8.0477837	Butler
1706	39017000300	5.8229352	17.274018	21.2261042	42.6229508	23.8979118	10.2495544	43.9393939	Butler
1707	39017000400	5.5709024	30.380243	16.4489311	39.335024	23.3160622	17.0810313	23.9410681	Butler
1708	39109315100	0.2373284	9.4950026	11.1483093	21.0364814	12.8493951	0.3729446	5.9671131	Miami
1709	39109315300	0.22071	19.9762893	9.9467867	26.1009261	9.937289	1.6553246	2.1335295	Miami
1710	39109340100	0.2138414	13.8554217	4.9677664	9.1245136	4.1237113	0.0972006	0.0388803	Miami
1711	39109345000	0.8855025	12.3627961	2.8910304	7.7018122	7.5848303	2.6565074	0	Miami
1712	39109355002	0.5232558	5.3323029	3.438114	6.8501171	4.855643	2.3255814	0.3488372	Miami
1713	39109355001	1.331385	10.0242718	5.1811825	10.5122643	7.8724263	0.6169833	1.0716025	Miami
1714	39017014700	2.8104241	15.2647975	10.9099804	18.8684076	15.0501672	3.4747062	10.4496679	Butler
1715	39017001001	2.2753792	11.057077	9.2264679	13.3504747	9.8162259	0	2.6643329	Butler
1716	39017001002	4.1103711	10.2281879	3.5638524	11.6828664	9.556314	1.1417697	6.0323501	Butler
1717	39017001100	1.516165	16.8310099	6.4220184	28.1516375	13.5529158	1.3154961	6.0423634	Butler
1718	39017014800	1.1525327	6.945324	5.5784469	14.1447846	13.566031	3.4433694	8.1388731	Butler
1719	39017001300	1.0841284	5.0596197	7.9404467	8.6233651	5.23918	0.8239376	1.2792715	Butler
1720	39017014900	0.4110393	8.7496216	4.8780488	5.8719906	1.3034411	0.4697593	2.1922098	Butler
1721	39017010500	0.3394145	26.6795866	11.4533205	22.6712037	12.1437423	6.2367416	1.9092066	Butler
1722	39017015000	0.5884661	10.6794329	3.0625487	4.5883761	2.6267111	2.6807899	1.673859	Butler
1723	39017011200	2.526003	6.2427071	7.0741097	5.1665619	4.7347213	2.2783556	4.1357108	Butler
1724	39017011300	4.7919762	10.5399196	4.1241014	4.5963465	12.6768534	10.1968796	3.0460624	Butler
1725	39017015100	0.9863532	13.4057971	10.1658059	16.1058345	13.4548275	2.378057	3.2833401	Butler
1726	39017014000	1.1170873	25.4755435	25.2118644	51.0136533	25.1813472	15.1841125	22.3003724	Butler
1727	39017013900	1.4258912	44.0315315	20.4895739	31.5829241	16.064982	2.7767355	0	Butler
1728	39017012100	0.3187759	10.3145236	4.9531459	14.1762452	5.2716951	0	0	Butler
1729	39017012200	0	26.0810811	19.5597484	28.3536585	12.4830394	0.5792683	9.1158537	Butler
1730	39017013000	3.5433071	15.1101784	22.0634921	28.7401575	17.7816901	10.0393701	63.648294	Butler
1731	39017012300	0.3225807	20.7810321	9.1575092	22.5312935	14.7093713	0.6912442	4.1013825	Butler
1732	39017012400	3.6569987	5.7815846	3.5029191	3.1537451	2.3046092	1.1349306	2.7322404	Butler
1733	39167021300	1.148718	11.5909724	1.8518519	12.5546533	5.2034059	1.2923077	0.2461539	Washington
1734	39167021700	0.7226891	10.2528736	4.1112455	10.278481	2.9876977	0.4033613	1.6302521	Washington
1735	39167020101	1.0461373	11.7398946	1.10117	12.9873622	3.1232571	2.2263949	3.0042919	Washington
1736	39167020102	1.9205587	16.4124466	5.6502242	28.9393278	7.957814	0	2.9681362	Washington
1737	39167020200	0.4987531	10.5369399	7.585247	17.6956587	2.9488615	0	0.1906997	Washington
1738	39167020900	2.7415144	13.3576199	10.0849257	28.6750484	3.4552846	2.2628373	1.0008703	Washington
1739	39167021000	2.2283356	10.6522578	10.9903382	31.372549	13.7813212	2.6134801	2.2833563	Washington
1740	39167021400	3.6766558	6.2015504	4.3233083	3.3956304	1.2634239	3.3996474	0.2770083	Washington
1741	39167021200	0.1553599	9.1424522	2.9034691	12.6129256	3.8306452	0.7767996	0.2589332	Washington
1742	39167020300	2.5319902	6.6269841	5.6	13.0661543	6.4801178	0.816771	0.2450313	Washington
1743	39167020400	0.2610966	10.9079829	6.2969925	18.0575891	9.1101695	1.6100957	2.56745	Washington
1744	39167020500	4.7524753	13.7638063	3.1639501	43.537415	5.5096419	1.5445545	3.2475248	Washington
1745	39167020800	1.2465719	7.3791349	5.0139276	17.5018699	11.4974762	0.4238345	0	Washington
1746	39167021100	1.6281896	7.8505314	3.2879286	17.3754557	9.5451993	0	1.4094775	Washington
1747	39167021500	1.658604	7.410796	2.8208745	2.1423635	5.4908486	0	0	Washington
1748	39167021600	0	6.9749216	2.1208908	4.2455381	3.1316726	0	0.8317682	Washington
1749	39097040600	3.1435243	10.0373599	6.2433487	8.7780004	11.7671868	3.2872283	1.2214837	Madison
1750	39097040400	0.2155172	9.8429319	4.3412034	6.2687688	6.7761807	0.2873563	0.7183908	Madison
1751	39097040500	0.4301562	12.5928318	9.8541759	10.863061	6.1879743	0.7244736	1.0867104	Madison
1752	39097040700	1.698718	16.8940189	11.2166172	23.6038961	16.4735099	2.1474359	10.6730769	Madison
1753	39097041100	0.5823627	15.0581578	2.4752475	6.9052103	7.3537927	1.5599002	1.1647255	Madison
1754	39097041000	2.1427086	28.0999312	0	0	18.1818182	3.5781153	39.4632827	Madison
1755	39097041200	0.423867	11.126827	9.2377261	17.6490177	8.5284281	0.5216824	0.3586567	Madison
1756	39097041300	0.9737098	9.6005606	6.5934066	8.8551859	7.2273325	0.5842259	0.4868549	Madison
1757	39097040102	2.6643991	7.1124965	4.2813456	8.9758126	4.1627247	0.170068	0	Madison
1758	39097040101	2.8808381	10.2405498	8.4507042	6.7658999	2.7272727	3.8847665	0.6547359	Madison
1759	39097040202	0.6147541	14.390692	4.1808874	14.0573771	8.5173502	1.4754098	0.7786885	Madison
1760	39089755000	0.2079002	5.2408789	3.8431373	2.9127656	2.8827425	0.5940006	0.1782002	Licking
1761	39089758600	1.1931499	8.9458055	5.6021651	6.7097136	4.8940833	0.4632229	0	Licking
1762	39089754400	0.209576	10.2269954	5.184951	14.3156537	7.8089114	0	0.628728	Licking
1763	39089755900	4.0911069	7.5360419	2.172702	5.3916582	6.533968	2.3211954	10.7065139	Licking
1764	39089757100	1.2629162	7.1473952	5.161024	2.3341807	1.5544042	0	1.4925373	Licking
1765	39089757400	1.140114	7.4029993	4.0845473	4.5150502	8.5622711	5.3855386	0.2850285	Licking
1766	39089752800	1.5216806	10.4069004	6.4131812	10.0188527	7.1307301	1.0907622	0.2962564	Licking
1767	39089753300	1.9360707	10.4432301	11.2272977	20.6117388	12.5423729	0.7406445	5.3144491	Licking
1768	39089753900	1.559108	2.4687772	3.0135979	7.7418016	1.5511893	0.8288928	3.0590093	Licking
1769	39089757700	3.8531632	1.4439485	1.795196	5.0328228	4.4168735	4.2827389	2.1218433	Licking
1770	39089758900	0.2762431	10.7428571	11.1077205	12.8622599	7.0707071	1.7387065	0.3249919	Licking
1771	39089756800	1.6544582	4.7992864	5.4533214	9.4236859	6.8276973	0.5430664	3.3846931	Licking
1772	39089753100	1.7204717	14.5088018	7.2625698	13.5216346	10.6469689	0.3479606	3.4409434	Licking
1773	39089755600	1.6446125	4.2118863	7.4754902	9.4200152	1.8072289	0.0189036	0.0567108	Licking
1774	39089755300	1.4375685	10.4434907	3.9970209	7.3829201	4.9832652	4.6549836	0	Licking
1775	39089754700	2.5790973	12.3846319	9.2551418	16.5702982	5.3307393	1.7993702	0.1049633	Licking
1776	39089752200	0.436872	11.8268215	13.062701	19.2408951	8.6256469	0.3058104	2.1625164	Licking
1777	39089752500	0.6378455	26.3909224	14.1089109	40.6582279	13.9381986	0.5905977	5.5516182	Licking
1778	39089750700	0.5217925	20.5792014	15.5757576	26.8368618	11.5439094	0	1.1356661	Licking
1779	39089751000	0.969163	12.8321944	14.2482518	33.3185251	17.8610805	2.5110132	4.3612335	Licking
1780	39097040201	0.8650519	3.3492823	5.3382992	7.1104915	4.491018	1.4532872	0.4152249	Madison
1781	39089751300	0.6337136	8.5186739	7.9889807	20.660737	17.2709295	2.0025349	3.3967047	Licking
1782	39089751600	5.6527977	5.5578093	4.8879837	14.1463415	5.6697819	1.9799139	3.0989957	Licking
1783	39089751900	0.342544	18.1102362	7.65	22.5017151	16.6370634	0.6394154	0.9134506	Licking
1784	39089753600	1.6121153	10.4017217	4.0513834	14.9504951	11.0691824	1.0747435	0.4885198	Licking
1785	39089756500	2.090423	12.0277296	4.9955791	9.9223252	10.2466793	0	2.0418085	Licking
1786	39089758300	0.8252601	19.5308516	11.8604651	22.4255472	12.283737	7.4273412	0	Licking
1787	39089754102	2.7983539	7.2810011	3.3809166	2.1144279	3.7960954	0	0.2469136	Licking
1788	39089754101	1.9672131	6.4700098	5.0167224	15.4320142	13.6191309	2.9234973	1.8169399	Licking
1789	39089756201	3.553719	9.310987	5.1118211	10.755814	9.4091904	0.2066116	28.4710744	Licking
1790	39089756202	7.2129909	4.091653	5.5287407	8.6187287	11.1111111	3.8016113	22.9103726	Licking
1791	39089759000	0	26.653883	20.4983923	32.4108036	16.2934363	0.3240441	3.0136099	Licking
1792	39089759100	2.6012374	8.9696709	3.6033439	6.5536723	4.4712286	0.8155231	0.2530934	Licking
1793	39009973200	3.8453672	8.2509376	8.7585034	25.7036424	7.5441413	4.6021681	1.2067908	Athens
1794	39009973300	13.3705476	2.8571429	1.9990005	19.1466667	7.191995	3.5885168	4.7049442	Athens
1795	39009973700	1.3878918	7.928048	6.2381853	16.9752344	5.7356609	0	2.9432879	Athens
1796	39009973800	1.0850266	10.2105263	9.7661623	13.8690476	6.7432567	1.1244822	0.6312882	Athens
1797	39009972600	0	18.8838189	7.0975919	34.112474	7.721519	0.9912402	0.5763024	Athens
1798	39009973400	2.9466501	11.9588513	12.3612139	32.324188	5.8945909	1.7369727	1.7369727	Athens
1799	39009973500	0.2119205	9.1212458	4.813137	13.5891287	6.6192171	0.9271523	3.205298	Athens
1800	39009972900	5.4151625	10.0806452	5.0884956	35.7449298	10.1777778	1.4630439	1.1400342	Athens
1801	39009973000	5.2974948	0.408905	5.1053485	31.8893528	1.6403046	0.4175365	0.6263048	Athens
1802	39009973101	2.7855755	12.2562674	15.3026428	75.6993007	0	2.6776074	3.1526668	Athens
1803	39009973600	0.8027523	10.8818011	9.0506329	11.0655738	2.8404953	0	0.0860092	Athens
1804	39009972700	0.2532287	17.2675522	18.2857143	29.483592	8.6840347	0.6330717	0.7090403	Athens
1805	39009972800	1.3805389	16.5200765	7.0895522	33.7669847	8.7243886	0.8684035	4.3197506	Athens
1806	39009973902	10.7727665	4.8042705	6.9779925	79.6814159	2.0329138	3.4185579	6.7509336	Athens
1807	39009973901	13.4284017	1.572327	21.4228935	80.9295967	1.3961606	3.5650624	4.6048723	Athens
1808	39057200101	4.2925824	11.4155251	6.3690085	22.8365385	17.791411	8.4821429	6.6964286	Greene
1809	39057200300	1.1176158	15.9504132	7.8134111	26.745141	15.6037992	0.7184673	2.4215008	Greene
1810	39057200700	3.6687898	17.7821012	11.037423	36.2802548	12.9417621	5.4522293	14.3694268	Greene
1811	39137030400	2.2679797	4.5842697	3.1267142	6.693276	4.4621514	1.4622501	0.746046	Putnam
1812	39137030200	0.221352	8.7024902	4.837722	9.9863435	2.0398702	0.4767581	0.3745956	Putnam
1813	39137030700	0.6393071	4.6994202	2.1150278	5.1435654	1.996762	0.9074036	0	Putnam
1814	39137030100	1.6079965	11.654629	0.9095043	10.9522762	3.2313907	22.6205997	0.1086484	Putnam
1815	39137030300	0.7561194	8.1648373	3.855364	8.651235	8.0524345	8.1122645	0.3844675	Putnam
1816	39137030500	0.8569898	4.4341216	2.5141098	6.9094805	6.3770147	4.9544724	0.3749331	Putnam
1817	39137030600	0	5.2972561	0.9306654	4.4496487	1.2303486	0.8452869	0.1280738	Putnam
1818	39057200900	5.5405861	4.4747899	3.1542786	6.97276	1.2947189	1.886157	1.8524756	Greene
1819	39057200400	5.9565217	25.2722063	19.2575406	25.7142857	6.5175097	0.9130435	7.0869565	Greene
1820	39057200500	4.0396621	19.9489217	9.0298508	24.8622843	17.3286991	4.0947484	4.6272494	Greene
1821	39057200600	3.6486107	8.1131373	10.1781171	13.3840519	5.7215512	2.020769	5.9781083	Greene
1822	39057210100	23.5057576	4.3819313	5.8934169	8.1330869	1.326053	4.9533906	9.0659843	Greene
1823	39057210500	6.2645012	1.5733016	1.4972419	0.9832484	4.0459541	2.4272711	0.4461895	Greene
1824	39057210601	9.791643	1.2747658	3.2708333	6.5011955	3.4257322	3.1082774	3.5978595	Greene
1825	39057210603	7.6570887	4.7322541	2.9765675	3.7890748	2.8358209	4.3732239	2.3365962	Greene
1826	39057210200	3.9171059	5.462112	4.4656743	3.8619855	3.0231777	3.2822233	2.5155726	Greene
1827	39057210300	3.7457435	1.6413131	2.0479813	4.984335	2.4655548	0.737798	1.5891033	Greene
1828	39057210602	3.7122082	0.3421953	6.6058394	5.0737124	6.4354176	1.8943743	0.2678913	Greene
1829	39057220100	3.0206475	2.4150102	4.3873979	1.8353301	2.6306559	3.1353556	0	Greene
1830	39057220200	5.0300781	3.2608696	3.3926065	6.8592058	8.8294314	0.78075	5.094074	Greene
1831	39057280102	1.0489511	9.4847775	6.6552901	9.0551181	3.3557047	0.3059441	0.3059441	Greene
1832	39057260100	1.8044417	6.573632	7.4474133	9.2360599	3.5438144	1.6347933	6.6162862	Greene
1833	39057255000	3.3314351	3.0955077	4.7928994	17.2719221	9.7775176	1.8223235	12.8701595	Greene
1834	39057270100	0.3159558	11.4078596	7.9509072	16.4022587	9.510291	0.2632965	0.7109005	Greene
1835	39057280101	0.3058104	9.394572	6.1967467	4.5107034	7.42913	0.3440367	0	Greene
1836	39057230100	0.6021829	5.4014599	3.440367	4.6432616	2.8650647	0	0	Greene
1837	39057240301	1.316088	8.7228497	8.8619625	18.3765632	12.9072293	1.9854777	8.7701384	Greene
1838	39057240100	0.7660389	10.2972857	5.0599201	20.3319502	9.3645485	1.212895	10.7883817	Greene
1839	39057240200	1.0880723	11.9586296	4.7960556	28.1635302	19.0858865	0.3490043	9.9568877	Greene
1840	39057240302	1.0517339	18.6317907	13.2638889	33.2285714	7.0045558	2.6151222	10.8015918	Greene
1841	39057240500	0.4953694	9.4384005	6.0308555	14.5020652	8.4718499	1.7014861	17.0363989	Greene
1842	39057240600	1.5023113	19.3747429	21.6985138	27.7474196	17.9526356	2.2534669	42.9699538	Greene
1843	39057240700	0.5083179	7.1559633	5.083089	11.3678373	3.3950617	0	3.8354898	Greene
1844	39057200104	10.8203916	5.7044674	10.0202137	44.510978	2.6392962	2.8359217	21.5395003	Greene
1845	39057210401	6.4089923	3.2423669	6.1336254	7.8879905	4.3998291	2.8396766	4.180635	Greene
1846	39057210402	6.1002617	3.8482989	3.0963303	2.3575236	2.7489627	1.3891685	2.2750151	Greene
1847	39057200103	9.3011172	10.1437372	4.6641791	13.9692468	4.8250265	7.248636	9.4050403	Greene
1848	39057280300	4.4298921	8.0935252	1.9455253	6.7740144	2.0134228	12.2881356	11.7873652	Greene
1849	39057280200	1.5994437	6.7385445	6.3275434	4.72879	7.5601375	2.5034771	1.4603616	Greene
1850	39173020300	1.6884762	4.5059043	3.747927	4.7427483	6.2745098	3.6724356	1.2452512	Wood
1851	39173020200	3.5525853	5.5472264	3.4383954	7.3162153	6.4080944	2.7435807	0.7034822	Wood
1852	39173021000	0.7113821	3.8750941	8.2834331	8.070357	3.3596838	3.328252	0.3048781	Wood
1853	39173020602	5.8284884	0.298988	3.5215204	1.2388865	4.1666667	2.3691861	1.627907	Wood
1854	39173020601	3.5035035	6.1048689	5.1155927	9.3343343	2.9678982	8.7587588	0.5505506	Wood
1855	39173021901	5.1955307	3.3257748	3.9254171	5.5742297	4.7169811	2.178771	0.9497207	Wood
1856	39121968300	1.0116338	12.3953099	7.6679842	8.1457121	2.0908005	0.0505817	0.0252908	Noble
1857	39121968400	0.6906077	18.5851973	6.7360351	11.757078	4.033092	1.5469613	10.6629834	Noble
1858	39121968500	0.618238	14.1387025	6.1674009	16.7851623	5.1792829	0	0.6800618	Noble
1859	39055312202	1.9004525	3.3421575	3.6564626	4.5701358	3.8616715	2.8054299	0.4298643	Geauga
1860	39055311000	1.0615133	20.57393	4.6697039	5.3571429	1.2275732	0	1.1703865	Geauga
1861	39055310600	5.4685146	5.2620632	3.2768675	4.3386562	5.6326854	2.0638747	0.135583	Geauga
1862	39055310700	3.2529141	5.2725968	2.6078235	5.8010301	4.5145331	0	0	Geauga
1863	39055310900	1.9956346	7.4074074	3.3237822	16.3207547	7.5652174	2.3386342	2.6192704	Geauga
1864	39055312201	3.5204743	6.4143854	4.1829139	10.576385	12.705783	2.2605151	2.96461	Geauga
1865	39059977200	0.3293297	19.2676056	10.2978723	11.6540624	5.4711246	0	0.116234	Guernsey
1866	39059977300	0.9340163	18.3437222	16.2352941	37.7287066	14.2857143	0.9641458	3.1636035	Guernsey
1867	39059977400	0.9984235	9.3773165	6.4372919	22.1878515	3.1599737	1.0246979	3.9148713	Guernsey
1868	39059978000	0.4428904	8.7301587	8.9506173	14.1791045	3.4258712	0.1165501	0.5361305	Guernsey
1869	39059977600	1.3217182	17.3041045	13.3847232	29.3087836	15.6315422	4.2355062	0.6608591	Guernsey
1870	39059977700	1.0635538	8.5891687	3.1266017	11.6101918	6.7388688	1.7898833	0.7003891	Guernsey
1871	39059977800	1.067908	14.5931142	9.9630996	11.043956	2.9923452	0.7940854	0	Guernsey
1872	39059977900	0.0706381	15.3617811	12.6046025	27.2683629	16.3752914	1.9543207	0	Guernsey
1873	39059977500	1.7252396	12.7200704	8.9309878	23.6538462	8.3819242	0.5750799	3.3865815	Guernsey
1874	39059977100	0.9598976	28.8833437	6.0558189	17.8967577	5.0694025	0.2346416	1.1305461	Guernsey
1875	39095004400	2.3969319	15.2642706	17.8302361	39.1325301	19.1048764	13.4707574	15.2444871	Lucas
1876	39095004501	1.489118	2.8985507	6.2243502	9.8510882	5.643739	7.1019473	16.3802978	Lucas
1877	39095004504	3.049666	2.475442	1.4583333	4.426325	4.0994624	2.584955	2.0040662	Lucas
1878	39095004600	4.4794189	24.5733788	21.8232044	26.8421053	10.8481262	15.6981437	5.6900726	Lucas
1879	39095004701	3.661163	15.0029189	12.6533742	46.2311558	21.0526316	18.4134961	16.1162958	Lucas
1880	39095004702	0.0247525	19.7916667	12.2765197	43.4183143	24.8110831	20.5940594	13.6386139	Lucas
1881	39095004800	0.911641	31.1251314	18.620178	43.2678822	16.6058394	17.6718093	14.9368864	Lucas
1882	39095004900	0.3755548	24.4751381	26.1955746	36.9435682	17.575188	14.1003756	11.2325026	Lucas
1883	39095005000	1.3102725	15.5324259	20.2911738	25.9513742	23.0989957	27.148847	3.5639413	Lucas
1884	39095005100	3.0082484	32.0108206	20.8877285	49.864365	25.8317025	13.5128578	22.3435226	Lucas
1885	39095005200	4.9279161	17.9049377	13.8827434	23.620782	9.1971941	21.6251638	4.2201835	Lucas
1886	39099810200	3.5324902	17.1948753	20.9257474	27.6493676	11.8681319	18.5782817	22.3288269	Mahoning
1887	39099810300	3.1066823	22.9188078	30.01443	51.0888758	21.4804064	31.2426729	34.9355217	Mahoning
1888	39099812100	4.7708529	3.0079711	3.3006601	5.0324336	0.9146342	1.743397	0.2192296	Mahoning
1889	39099812200	5.6859927	2.4836876	4.825195	5.1908641	4.7759001	0.7826226	0	Mahoning
1890	39173021902	7.5044883	9.1743119	7.6164875	56.8993953	8.4353147	11.0771993	7.5763016	Wood
1891	39173022500	1.4257073	10.374858	4.551201	19.321463	3.7950664	4.0543551	3.029628	Wood
1892	39055310200	2.0801624	5.6227758	2.3978686	6.8493151	0	0.0507357	0	Geauga
1893	39055312300	2.0373871	29.0642077	5.2069426	11.1711322	7.5907591	4.494854	0.1470279	Geauga
1894	39055312400	0.2879474	47.0486111	5.0955414	12.9285419	10.5704698	0	0	Geauga
1895	39055310800	5.2276813	4.1265186	2.177343	4.2213884	2.3839932	1.1234272	0.2995806	Geauga
1896	39055311400	3.9355993	6.8199432	6.1294766	7.7273556	6.1004223	0.7871199	0.7871199	Geauga
1897	39055312100	0.2165544	42.6455567	1.6624041	14.4610202	1.1811024	0	0.0240616	Geauga
1898	39055311500	3.864103	1.9809069	3.7134407	2.2773941	1.9695613	1.3067015	0.0186672	Geauga
1899	39055311600	0.7554051	1.224646	4.1583166	0.6772597	5.1724138	1.2503256	0	Geauga
1900	39055310100	1.303781	7.0769231	4.2220485	12.2431133	8.013544	0	1.8252934	Geauga
1901	39095005300	6.3786008	29.4162244	9.7902098	43.5699589	15.9025788	30.7098765	6.7386831	Lucas
1902	39095005400	5.5666004	28.0216476	25.6716418	50.166113	22.9390681	21.3717694	33.2339298	Lucas
1903	39095005503	2.0206186	7.6660988	6.75139	10.1694915	11.1431316	7.0927835	1.072165	Lucas
1904	39095005600	1.1625795	12.9530917	4.9544193	14.2803668	9.5594714	9.5731154	4.8864669	Lucas
