OBJECTID	FIPS	AvComTm	PerNVHHs	PerColAtt	PerInd	FreRedLun	ValAdd	CoEdSites	UnempRT	MedRnt	MedHmVal	PerLIHTC	mRFEI	PerFamPov	PerPT	IntAcc	JobRatio	Shape_Length	Shape_Area	OI_v1_new
2313	39035121300	-0.312031831	-1.865978548	-0.729469105	-1.978101499	-1.194131	-0.52783938	-0.16304651	-2.479475211	0.263438923	-0.829198078	0.010743213	-0.94354726	-0.08575717	2.950342527	-1.301212471	-0.224194387	6827.718484	2369373.008	-0.588091112
2314	39035121401	-1.074101588	-0.815557792	-0.76635234	-2.002184622	-1.421266559	1.056368923	-0.16304651	-2.169964888	0.287242401	-0.879546825	0.157674464	-0.194902506	-0.679357703	1.841349853	-1.301212471	-0.204014371	6666.723449	1393624.859	-0.520554533
2315	39035121402	-0.747587355	-0.49559663	-1.038744453	-2.081569734	-0.812127951	1.056368923	-0.16304651	-0.938950823	-0.065049074	-0.729981431	-0.06060089	-0.140693522	0.268140959	3.669204973	-1.301212471	-0.205844152	6483.628468	1340064.995	-0.236705634
2316	39035121500	-1.333454243	0.14557817	-0.829119206	-1.983453304	-0.663325634	0.165251752	-0.560328851	-1.783839369	-0.06980977	-0.734423967	-0.073930404	-0.162190186	-0.228206593	1.433911678	-0.378409028	-0.205065159	5264.396923	1564767.257	-0.453800882
2317	39035121600	-1.562162327	-0.071265999	-0.659095685	-2.095841215	-0.812127951	0.957355903	-0.560328851	-2.802746568	0.987064655	-0.955069945	-0.073930404	0.992087311	0.492462142	3.466485765	-1.301212471	-0.22745494	3500.004461	474113.1647	-0.264111286
2318	39035121700	-1.311326845	0.41729931	-0.281179698	-0.792676634	0.684016389	0.660316847	-0.427901404	0.005213174	1.634519258	-0.575973499	-0.073930404	-0.877187991	0.740374832	0.666171096	-0.378409028	-0.203196655	6251.790849	2163760.503	-0.007116953
2319	39035121800	-1.260357536	-0.195115	-0.249536629	-0.046991768	-0.987349748	2.442551188	-0.427901404	-0.865232544	0.011122055	-0.611513791	-0.073930404	-0.774377846	0.519203728	-0.2884442	0.082992693	-0.22593177	4337.753062	1185182.035	-0.184425811
2320	39035121900	-0.486320609	-0.12751581	-0.297385219	-1.81397947	0.492089669	-0.131787305	-0.427901404	0.688242494	0.630012485	-0.784772714	-0.073930404	-0.015452076	0.145922437	1.079141937	-0.378409028	-0.140521413	4777.055037	1275836.308	-0.102660402
2321	39035122100	-0.623353399	-0.100117686	-0.963281459	-0.488515701	-0.013015815	-0.032774285	2.154433815	-0.449126623	0.558602051	-0.615956328	-0.073930404	-0.877187991	0.572611283	0.867036529	-0.378409028	-0.157432011	7634.419971	2897172.439	-0.038776066
2322	39035122200	-0.81996795	0.165169494	-0.593605318	-2.048566935	-0.750705233	0.165251752	2.81657105	0.172778851	0.330088661	-0.673709302	0.032045015	-0.028537002	-0.253911633	0.626214122	-0.378409028	-0.175026577	9464.825939	3343832.354	-0.088395002
2323	39035122300	-0.383622487	-0.219293852	-0.658612257	-2.011550282	-0.304041281	-0.52783938	-0.361687681	-3.316440651	-0.441144028	-0.784772714	-0.073930404	0.076142412	-0.48133696	-0.013791552	-0.378409028	-0.204000215	7053.728994	2645226.117	-0.630270648
2324	39035194900	-0.147102284	0.757397308	3.024465187	0.289279996	0.336965181	0.36327779	0.234235831	0.42489882	2.22960621	2.696695035	-0.073930404	1.950968893	0.842617735	-0.272630652	1.467197857	0.389650495	22546.6065	17624102.34	0.907099562
2325	39035195200	-0.02487429	0.870457246	3.033667864	0.289279996	0.336965181	0.36327779	0.234235831	0.508407743	3.948217325	4.555156126	-0.073930404	2.693127831	0.948745975	-0.170661605	1.467197857	-0.010337926	30747.91868	33346449.96	1.185558284
2326	39035192000	0.293738835	0.061707857	-0.807659014	-1.075430345	-0.873139472	-0.725865418	2.882784774	-0.267089258	-0.041245596	-0.645573238	-0.073930404	-0.185556127	0.059464518	-0.493829803	-0.378409028	-0.017690575	7048.182035	2692299.517	-0.142982643
2327	39035174103	-0.149317067	0.753473879	0.777064416	1.022477318	0.18441068	1.452420998	0.101808384	0.612756942	3.229352288	0.49467779	-0.073930404	0.06492676	0.545632849	-0.438712801	1.467197857	-0.122495057	18554.82502	9234192.508	0.620109052
2328	39035174104	0.202325485	0.506283543	0.612156306	1.029613059	0.820122965	1.452420998	0.499090726	0.98559818	2.053460472	0.807136189	-0.073930404	0.913577749	0.734400357	-0.493829803	1.467197857	0.165126027	8443.427017	3460460.778	0.730046857
2329	39035174105	-0.207679458	0.821588989	0.879899429	0.937740398	0.820122965	1.452420998	0.432877002	0.02172545	1.64404065	0.571681756	-0.073930404	0.521029936	0.755133646	-0.493829803	1.467197857	0.067187196	8942.628181	4647606.873	0.601075413
2330	39035174106	-0.212491999	0.635184696	0.466765892	0.867274965	0.407434257	0.561303828	0.697731896	0.451259036	-0.18882716	0.253299975	-0.073930404	0.259331393	0.873162264	-0.154097773	0.544394415	-0.157174858	9657.590686	3614160.062	0.326913776
2331	39035174107	0.225090392	0.751065399	0.356486228	0.869058898	-0.860340931	-0.824878438	1.028800514	0.429150198	0.687140832	0.115581345	-0.073930404	1.122936581	0.551989633	-0.353442075	0.544394415	-0.133853216	8330.828497	3794885.819	0.277203086
2332	39035174203	-0.264556315	0.870457246	0.936728381	1.226737882	0.166574961	0.264264772	0.101808384	0.759784459	-0.22215203	0.725689687	-0.073930404	-1.232350295	0.870795418	-0.134151796	1.467197857	-0.02718071	11013.7771	5414001.46	0.339732344
2333	39035174204	-0.049580696	0.612267099	0.166506798	1.192843117	0.676409224	0.46229081	0.499090726	0.710257352	None	0.352516623	-0.073930404	1.384635124	0.786702857	-0.386893497	1.467197857	0.236906858	11069.3063	5898231.385	None
2334	39035174205	-0.069200457	0.534513284	0.598563114	1.096510622	0.636882805	0.46229081	0.432877002	0.624198597	0.258678227	0.044500761	-0.073930404	0.861238038	-0.099228806	-0.054759729	0.544394415	0.226552647	13846.55046	8320121.954	0.376505058
2335	39035174206	-0.492968893	0.354105022	-0.014660513	1.07956324	0.52457432	0.46229081	0.697731896	0.311672478	0.158703619	0.299206186	-0.073930404	-0.342575252	0.948745975	0.10250809	0.544394415	0.048036945	9621.207258	2675927.596	0.287962371
2336	39035110500	-0.715316633	-3.610613419	-0.891472568	-1.730134522	-1.379067352	-1.418956551	1.095014238	0.561312205	-0.679178808	-1.400804438	-0.073930404	-0.518287131	-2.710947945	2.562416271	-1.301212471	-0.203235181	4025.608515	632912.4742	-0.775900919
2337	39035110600	-2.139257037	-2.6301783	-1.290243531	-1.730134522	-1.394435882	-2.112047683	1.095014238	-4.829385544	-1.236180194	-0.87806598	1.303408858	-0.675306256	0.948745975	-0.493829803	-0.83981075	-0.171371262	5527.597288	1630707.614	-1.067067355
2338	39035110700	0.876061865	-0.812561385	-0.888101834	-1.700699592	-1.083981305	-1.418956551	1.161227961	0.777737984	0.00636136	-0.960993327	-0.073930404	-0.675306256	0.605439768	1.32459324	-1.301212471	-0.199325196	10491.9404	4676849.418	-0.272727884
2339	39035110800	0.445963069	-0.842280299	-0.748148785	-1.774732899	-1.394435882	-1.418956551	1.095014238	-1.995853646	0.177746402	-1.012822919	-0.029484675	-0.836687023	-1.228261229	0.6785372	-1.301212471	-0.152783902	5583.736813	1283266.665	-0.646149961
2340	39035110900	-0.265871525	-1.48829038	-0.795814491	-1.075430345	-0.873139472	0.660316847	1.095014238	-0.933524318	-0.345930115	-1.083903503	-0.00317896	-0.307059022	-0.344691947	-0.493829803	-1.301212471	-0.193454826	4641.865818	850459.6552	-0.484375006
2341	39035111100	0.655294358	-2.370896781	-0.215846134	-0.716859393	-0.034860715	-0.131787305	0.168022108	-1.61339663	-1.226658803	-0.025098977	-0.073930404	-1.232350295	-1.353857798	0.080063542	-0.378409028	-0.074202963	10105.59153	4208121.844	-0.534048451
2342	39035111200	0.922137278	-1.637436083	-1.290243531	-0.666017242	-0.431409897	-0.131787305	-1.023824916	-1.856458573	0.230114053	-1.115001258	-0.073930404	-0.696491375	-1.285082297	2.54147558	-1.301212471	-0.09827841	5299.101483	734408.4835	-0.494590428
2343	39035111300	-4.654147497	-1.801988516	-0.356660343	-0.162055581	-1.105697705	-0.230800323	0.035594661	-6.017646154	-0.641093243	None	-0.073930404	-0.512679307	-4.079589616	None	-1.762614192	0.411467995	9174.516296	3944919.703	None
2344	39035111401	-1.484634128	-1.466241341	-1.094332387	-1.509818539	-0.688383019	-0.230800323	0.035594661	0.354108782	-0.345930115	-1.005418692	0.10997855	-0.441337475	-2.547509432	3.591984881	-1.301212471	-0.206077321	6616.713609	1190483.025	-0.514376773
2345	39035111402	1.260441647	-1.027407976	-1.120039246	-1.018344422	-0.688383019	0.066238733	0.168022108	1.200593669	-0.360212202	-1.717705373	1.137183875	-0.56314974	-2.669262199	1.856036516	-2.224015914	-0.129979356	9709.756224	2929125.967	-0.364373931
2346	39035111500	-1.392085712	-1.347340728	-0.714966037	-1.128948397	-0.935949984	-0.131787305	0.234235831	-5.915697207	-0.336408724	-1.300106944	-0.073930404	-0.508317665	-2.12139239	3.601787405	-2.224015914	-0.215077852	3226.902776	572801.8994	-0.906875127
2347	39035111600	-1.241144877	-1.954329266	-0.809063055	-1.463436226	-0.935949984	-0.428826361	0.168022108	-3.853660753	-0.017442118	-0.963955018	0.186698577	-0.514295858	-2.289619149	1.875297715	-2.224015914	-0.217472604	4347.975011	589401.4108	-0.917699549
2348	39035111700	-1.809134441	-0.773780662	-1.162544714	-1.590095618	-0.977943591	-0.230800323	0.035594661	-2.436250082	-0.226912725	-1.15054155	0.413776	-0.222941635	-2.369157942	4.743503067	-1.301212471	-0.218492221	3951.540225	709319.2296	-0.57980839
2349	39153506900	0.779388016	-3.59835331	-0.424908306	-1.129840365	-1.692760114	-0.52783938	-0.16304651	-4.740344456	-1.269505064	-0.35236583	-0.073930404	-1.145117449	-0.445948149	-0.493829803	-1.762614192	-0.091116295	5193.708534	1270380.106	-1.070758226
2350	39153507101	0.082281416	-0.215442517	1.78733755	0.356177562	-0.162948928	-1.715995606	0.366663278	-0.444532372	0.101575272	0.44877158	-0.073930404	0.442520373	-0.127921878	-0.402938747	0.544394415	-0.040598808	12402.77128	7165178.186	0.059088262
2351	39153507102	0.299919775	0.408307263	1.590222872	0.498892368	1.11145683	-1.616982588	0.697731896	0.848557234	-0.498272375	1.286930128	-0.073930404	1.095520543	0.829879999	-0.323101155	1.467197857	-0.105276557	16770.86628	7215261.391	0.469815855
2352	39153507201	0.385035516	0.507051199	1.582979877	0.161728638	-0.162948928	-1.715995606	0.499090726	-0.123227664	-0.493511679	0.170372628	-0.073930404	1.107982378	0.647514703	-0.39843919	0.544394415	-0.117366549	9379.835613	4491588.197	0.157545629
2353	39153507202	0.638777918	0.376391644	1.831552076	-0.086238339	-0.161201336	-1.022904475	-0.626542575	0.833982256	0.59192692	0.229606447	-0.073930404	0.864976588	0.948745975	-0.309098424	0.544394415	0.050707522	10297.28648	4632482.199	0.289446638
2354	39035123100	0.379972117	0.398137842	1.220002009	0.375800847	1.155763427	0.36327779	-0.626542575	0.656148883	-0.550640027	0.346593241	-0.073930404	-0.00236715	0.778632768	-0.254152099	0.544394415	-0.145716016	6271.425037	2102859.344	0.285335942
2355	39035123200	0.098666369	0.571794621	0.36737784	-0.287823006	0.796633273	0.36327779	-0.16304651	0.287857493	0.758551266	-0.171702681	-0.073930404	0.123808932	0.605720122	0.452549531	0.544394415	-0.204484004	7770.024617	2540529.018	0.254352815
2356	39035123300	0.901236572	-1.206808172	-1.000436238	-0.916660122	-0.901306543	1.749460055	-0.16304651	-1.033381188	0.339610052	-0.615956328	-0.073930404	0.366616465	0.948745975	0.633606059	-1.301212471	1.579175121	5242.008823	1551504.686	-0.04339298
2357	39035123400	0.03023965	-0.195698411	1.170077805	0.278576385	0.796633273	0.36327779	-0.626542575	0.136734988	-0.817238981	0.269589276	-0.073930404	-0.124804682	0.716115306	0.437230676	0.544394415	-0.027919806	13699.86977	4503244.791	0.179795919
2358	39035123501	-0.042333944	0.120582333	-0.467458172	-1.528549857	-0.259888883	0.759329865	-0.229260234	-0.253250944	0.387217009	-0.66778592	-0.073930404	0.108351467	-0.161620733	0.501971972	-0.378409028	-0.156650954	6546.824958	2049246.826	-0.146355402
2359	39035123502	0.001952044	0.131781054	-0.38517582	-0.341341057	0.255136756	-0.032774285	-0.16304651	0.216397062	-0.488750984	-0.33607653	-0.073930404	0.667144954	0.81806568	0.573736004	-0.378409028	-0.177198156	5580.687409	1344365.384	0.017969424
2360	39035123601	-0.217300456	0.507752572	-0.021207099	0.70716679	-0.62493001	-0.52783938	0.76394562	-0.002859551	1.206056654	-0.161336762	-0.073930404	-1.232350295	0.948745975	0.499033562	0.544394415	-0.192807967	7310.769883	2273849.637	0.132658354
2361	39035123602	0.32212063	-0.512529713	-0.167818669	0.151916994	0.920403906	0.46229081	1.88957892	-0.138282563	-0.298323159	-0.235379037	-0.073930404	-1.07533117	0.463358056	-0.232091782	0.544394415	-0.178097293	11250.87123	4084372.342	0.115142496
2362	39035123603	-0.042140602	-0.740385149	0.091096864	0.494432531	0.255136756	-0.428826361	0.035594661	0.393937719	-0.764871329	-0.143566616	-0.073930404	-0.031340916	0.566788246	0.071179323	0.082992693	0.004772122	9962.402421	2851019.365	-0.014320654
2363	39035123700	-0.412423879	0.37629843	0.114744646	0.016337927	0.390575135	0.46229081	1.161227961	0.313144065	1.672604823	-0.318306384	-0.073930404	-1.232350295	0.675134107	0.362770606	0.544394415	-0.051735	26388.26844	19652923.3	0.25004856
2364	39035123800	0.493484757	-1.144944257	-0.366573952	0.404343809	-0.62493001	0.36327779	1.88957892	-2.020952829	-1.607514452	-0.812908778	0.200536403	-1.232350295	-2.07469827	0.945870766	-0.378409028	-0.189156749	7119.509022	2362444.972	-0.384709136
2365	39035174207	0.099302579	-0.016288038	0.234136694	0.869058898	-0.116380741	-0.824878438	1.028800514	0.442878502	-0.231673421	0.208874611	-0.073930404	0.62570935	0.434478466	-0.28402031	1.005796136	-0.041205115	14219.97911	6586105.411	0.210041205
2366	39035193800	-0.134618983	-1.521643713	-0.297385219	-1.095053631	-1.11569496	-1.914021646	0.76394562	-0.244972068	-0.307844551	-0.239821573	-0.073930404	-0.366875834	-0.430353611	0.894184455	-0.378409028	0.528449889	10130.24662	3562433.692	-0.370877829
2367	39035175105	-0.574687185	0.74526224	0.696622894	1.439918128	1.420009615	0.36327779	2.353074985	0.512465803	0.3967384	1.261755755	-0.073930404	2.300580019	0.640738566	-0.493829803	1.467197857	-0.146425123	17434.76365	12494112.78	0.769298096
2368	39035175103	-0.882771187	0.54539469	0.318438287	1.286499712	1.583203867	0.561303828	2.088220091	0.211615983	0.606209007	0.308091259	-0.073930404	-0.393045686	0.530950949	-0.348741464	1.467197857	-0.149059272	17511.96083	16243460.64	0.478723595
2369	39035175104	-0.960112363	0.51149253	0.906264547	1.461325344	1.313355104	-0.428826361	2.353074985	0.44430382	0.549080659	0.903391146	-0.073930404	0.743473694	0.876749431	-0.44184535	1.467197857	-0.13322745	16182.54076	13482827.57	0.593235449
2370	39035175201	-0.772776433	0.802092905	1.030670788	1.410483197	1.664312695	-0.725865418	1.558510303	0.659372657	-0.61252907	1.479440042	-0.073930404	1.096766725	0.765826013	-0.346488992	1.467197857	-0.150665426	21692.13564	27700462.34	0.57827609
2371	39035175202	-0.734621097	0.309473437	0.218403956	1.410483197	1.41250525	-0.725865418	1.88957892	-0.221134637	-1.036230979	1.267679137	-0.073930404	2.693127831	0.948745975	-0.368435635	1.467197857	-0.10386965	18943.87411	21505196.14	0.522069234
2372	39035194000	-0.16534735	-0.074526816	-0.128034809	-0.356504505	-0.434339683	-0.428826361	-0.096832786	0.294159719	-0.702982286	0.217759684	-0.073930404	-0.218268447	0.289037659	0.150455526	1.005796136	-0.07279445	26066.78517	15851391.05	-0.049698698
2373	39035176100	0.256948645	0.870457246	1.000339792	1.216926241	1.548817425	0.36327779	0.697731896	0.646687484	1.83922917	0.482831026	-0.073930404	0.730388768	0.849077715	-0.011213473	0.544394415	-0.070118388	17214.47726	7687676.283	0.680740334
2374	39035176200	-0.873722555	0.674309569	0.693696957	0.982338779	1.123073177	1.20488845	0.565304449	0.939362738	0.163464315	0.284397731	-0.073930404	-0.551934088	0.635824956	-0.39555621	1.467197857	0.008247369	18653.93974	9545049.445	0.427935193
2375	39035111800	-0.059521038	-0.481196974	-1.290243531	-1.738162229	-0.855509353	-0.824878438	0.035594661	-1.938842038	1.167971089	-0.86473837	0.673791013	-0.339459796	-0.860758874	2.366398108	-1.301212471	-0.207166224	3116.349949	504853.1682	-0.407370904
2376	39035111901	1.09663383	0.083258243	0.600438795	-1.346588478	-0.746490452	0.066238733	0.168022108	-0.391814036	4.567107754	-0.504892916	-0.073930404	-1.022056823	-0.509343337	-0.493829803	0.544394415	-0.22745494	3351.046805	477092.6036	0.113105793
2377	39035111902	0.222558073	-1.194178888	-0.58681624	-1.346588478	-0.624056214	-0.52783938	0.168022108	-2.099531224	-0.598246983	-0.584858572	-0.073930404	-0.454391904	-1.558533689	-0.287377262	-1.301212471	-0.21357143	4893.53601	781314.947	-0.69128456
2378	39035112100	0.83433762	-3.478817225	-0.81217171	-2.078001864	-0.935949984	-0.131787305	0.234235831	-5.47980538	-1.726531842	-1.396361901	-0.073930404	-0.872194539	-2.857883043	2.090594341	-1.301212471	-0.196331488	6158.504053	863891.1011	-1.13636321
2379	39035112200	-0.1876904	-2.24761557	-0.817681163	-1.827358984	-0.855509353	-0.824878438	0.035594661	-3.065969855	-1.017188196	-0.764040877	-0.073930404	-0.727645963	-1.485846224	1.945271946	-1.301212471	-0.205057542	5785.228923	891726.6796	-0.838797427
2380	39035112300	-2.681479844	-1.384722107	0.019881532	-2.88166462	-0.735388103	-0.428826361	0.565304449	0.161495454	1.829707778	0.820463798	0.707736024	-1.014268176	-0.12045644	1.348050709	-0.83981075	-0.212356819	3295.437631	616472.4929	-0.302895842
2381	39035112400	-1.919194123	-1.457045644	-1.046541945	-1.367103732	-0.634027768	-0.428826361	0.234235831	-2.154166847	0.234874749	-0.814389624	-0.073930404	-0.270440399	0.06382374	1.14327433	-1.301212471	-0.209839304	4808.044134	1176800.878	-0.625031873
2382	39035112500	-0.643151243	-1.705651478	-0.965039318	-2.154711072	-0.634284767	-0.824878438	0.035594661	-0.582242651	0.468148834	-0.929895572	-0.073930404	-0.355660182	-0.689998903	2.321055244	-1.301212471	-0.171653912	4755.692401	870722.1894	-0.51296948
2383	39035112600	-0.287518124	-1.071671604	-1.045429155	-1.059374929	-0.632845574	-0.52783938	0.035594661	-1.005838516	-0.817238981	-0.630764783	0.865356004	-0.525764233	-2.598969468	1.347148269	-1.762614192	-0.202302181	3128.803383	560825.5975	-0.620004512
2384	39035112700	-2.128302791	-5.194364375	-0.771680593	-2.48563103	-0.735388103	-0.725865418	0.565304449	-2.590805025	-2.516807314	1.526827097	-0.073930404	-0.290235545	0.517200422	5.539394937	-2.224015914	-0.074288483	3423.493353	587331.6046	-0.728911756
2385	39035112800	0.877284797	-3.292153088	-0.279392732	-1.695347788	-0.799123811	-1.121917493	0.168022108	-0.811871718	-2.21688349	0.928565519	0.293257694	-0.198641057	-1.46278185	1.989057584	-1.301212471	-0.110452785	4568.507538	1002231.11	-0.564599411
2386	39035112900	-1.171269085	-3.333841406	-1.290243531	-1.956694277	-0.558213115	-0.923891456	0.565304449	-4.377137103	1.420287956	-0.704807057	-0.073930404	0.047253614	-0.627258385	5.199255416	-1.301212471	0.849090547	5114.991793	1559443.078	-0.514831644
2387	39035113100	-1.669445303	-3.418410639	-1.042887829	-1.563336591	-0.493706411	-1.51796957	0.035594661	1.200593669	-0.336408724	None	-0.073930404	-0.348692882	0.948745975	7.739247283	-1.301212471	0.558957851	4422.350629	904533.2355	None
2388	39035113200	4.54916817	-5.625927406	-1.290243531	0.3936402	-0.114633149	-0.230800323	0.035594661	-11.1943636	-2.107387491	None	2.502828565	-0.419215541	None	None	-1.301212471	2.456010993	3744.048515	670883.469	None
2389	39035113300	0.182735092	-2.093852729	0.130004118	-1.144111846	-0.561245702	-0.032774285	0.565304449	-1.254251765	-0.583964896	-0.753674958	0.511598785	0.102312268	-1.244909507	2.359291149	-1.301212471	-0.075055895	3921.03777	783163.9842	-0.324613012
2390	39035113400	-0.537233416	-2.286793852	-1.290243531	-1.840738497	-0.630840982	-1.616982588	0.168022108	-0.661702867	-0.531597244	-0.672228456	0.683337065	0.104181541	-0.983026479	3.820729095	-1.301212471	-0.211242334	3383.649479	608442.8429	-0.486723307
2391	39035113500	-0.292168173	-2.529734564	-0.745057942	-1.696239755	-0.539966199	-2.112047683	0.035594661	-0.595410344	-0.65537533	-0.812908778	-0.073930404	-0.583711768	-1.65814666	-0.053473968	-1.301212471	-0.207990971	4366.366572	879164.9179	-0.863861272
2392	39153507203	0.483085281	0.754536042	1.853371168	-0.024692579	-0.286668161	-0.725865418	-0.692756299	0.780899856	0.577644833	0.907833682	-0.073930404	0.076142412	0.678419327	-0.493829803	0.544394415	-0.019654985	18409.85888	9741527.255	0.271183085
2393	39153507300	-0.012175277	0.236788119	1.58997033	-0.195950347	-1.960604287	-0.52783938	-0.295473957	0.616155605	-0.507793766	-0.10950717	-0.073930404	-0.839802483	0.691842443	0.057069667	0.544394415	0.001411888	7104.485358	2471631.043	-0.049090288
2394	39153507400	1.604091651	-0.807533345	-0.125030844	-0.163839516	-1.793143854	-0.52783938	-0.295473957	-0.319785706	0.32056727	-0.266476792	0.135187163	-0.970651752	0.014356038	-0.493829803	-1.301212471	-0.07368783	9135.30728	3383344.77	-0.316518946
2395	39153507500	0.536029396	-0.775700414	-0.490768547	-1.057590994	-1.739790899	-0.52783938	-0.692756299	-0.739650403	0.044446925	-0.672228456	0.193726732	-0.779051037	-1.090906133	0.241365098	-0.378409028	-0.208509151	20579.01172	11449365.46	-0.508602037
2396	39153507600	-0.781410633	0.502713711	-0.094591351	-1.51472436	-1.739790899	0.165251752	-0.692756299	0.366228557	0.525277181	-0.688517757	-0.073930404	-1.07533117	0.269816647	-0.422785094	0.544394415	-0.172995755	7525.673587	2948990.363	-0.305196966
2397	39153508000	0.171658158	0.730871918	1.502462348	1.024261251	0.888022054	-1.51796957	0.366663278	0.352921072	0.015882751	0.719766305	-0.073930404	-0.44725467	0.599979851	-0.361456808	1.467197857	-0.123134747	26639.61845	21134015.84	0.33224629
2398	39011041100	0.631849569	0.345041534	-0.457090545	0.995718287	0.793600687	1.35340798	-0.494115128	0.559943227	-0.260237594	-0.028060668	-0.073930404	2.693127831	0.728600395	-0.426487408	0.544394415	-0.182001019	98678.11494	411139072.7	0.420235072
2399	39011040200	0.480422122	0.299530813	-0.752838122	0.69066539	0.322213448	0.165251752	-0.494115128	0.392510229	0.130139446	-0.485641925	0.00973525	2.693127831	0.023574234	-0.477189989	0.544394415	-0.186803248	56701.02721	158448161.7	0.209686032
2400	39011040300	0.903244905	0.280929036	-0.660765641	0.719208352	0.420900996	-0.725865418	-0.494115128	0.22371372	-0.564922113	-0.577454345	-0.073930404	-1.232350295	0.124739927	-0.493829803	0.544394415	0.03301288	17641.58778	13197499.71	-0.098318057
2401	39035182105	-0.03603994	0.764680899	0.515231119	1.178571635	1.164809785	0.264264772	3.280067115	0.545955763	4.924159925	0.762710824	-0.073930404	0.756558623	0.520446377	-0.14768183	1.005796136	-0.113317778	10223.58377	6109410.21	0.957017689
2402	39035182106	-0.759583472	0.674756761	0.444800939	1.183031476	1.27490808	0.759329865	2.81657105	0.786961045	1.10132135	0.841195635	-0.073930404	0.21259951	0.948745975	-0.493829803	1.005796136	-0.151561241	10792.7034	7015879.886	0.660694556
2403	39035183100	0.417450957	0.440490946	3.037091986	1.056372083	0.375052406	-0.52783938	2.154433815	0.736863498	0.530037877	3.287552386	-0.073930404	1.908032206	0.608046432	0.70142175	1.467197857	-0.047421721	9789.940189	3540279.408	1.004428293
2404	39035183200	0.298184367	0.380551481	3.876713942	0.375800847	0.639504194	0.957355903	1.757151473	1.055905451	5.557332441	5.41108482	-0.073930404	-1.232350295	0.733528837	0.962762234	1.467197857	1.751130113	10180.52541	5089754.163	1.494870204
2405	39035183300	0.607173411	0.822989038	3.666879367	-0.426969941	0.283098227	-1.121917493	0.631518173	0.55414465	1.444091434	3.143910373	-0.073930404	2.693127831	0.881164313	0.136060069	1.467197857	0.886006887	11168.17686	6805550.746	0.974658987
2406	39035183401	0.478150122	0.770601453	3.329174576	1.01444961	1.064528845	0.660316847	2.485502432	0.720401619	1.10132135	1.448342286	-0.073930404	0.678049061	0.246426741	-0.14619494	1.467197857	0.372779987	6736.995548	2218842.604	0.97606984
2407	39035183402	-0.474854108	0.264286589	1.084743527	-1.161059229	-0.057219612	-0.032774285	2.485502432	0.186460801	1.358398913	0.043019916	-0.073930404	0.278647238	0.66623559	-0.121150431	0.544394415	0.129612356	7730.343357	1187286.993	0.320019607
2408	39035183501	-0.362202854	0.240218043	2.498866534	0.743291475	0.849575031	1.056368923	1.69093775	0.773181349	0.896611439	0.97743342	-0.073930404	-1.232350295	0.164717637	0.454357206	1.467197857	0.174545729	8001.842443	2685681.415	0.644926178
2409	39035183502	-0.208833157	0.2967895	2.862012412	0.935956465	0.924824286	1.452420998	2.286861262	0.466125828	0.258678227	1.796340977	-0.073930404	0.599539498	0.73447909	0.27950413	0.544394415	-0.059988597	7529.686499	2899159.173	0.818448433
2410	39035183603	-1.036504794	-0.801656458	-0.545599798	-1.782760607	0.139333087	0.957355903	2.485502432	-1.15464781	1.267945696	-0.534509826	-0.073930404	-0.499594377	-0.008132288	0.415080755	-0.378409028	-0.126920614	3841.917043	903295.8033	-0.104840508
2411	39035183604	-1.027955939	0.521383154	1.036021655	-0.865817972	-0.024580762	1.650447036	2.286861262	0.614223783	1.963007256	0.125947263	-0.073930404	-0.120131494	0.460062453	2.236726493	-0.378409028	0.060682099	4577.964537	1282129.065	0.529033553
2412	39035183605	-0.177874485	-0.374697943	1.582734001	-0.046991768	-0.721612966	2.442551188	1.426082855	0.424726114	1.044193003	0.860446627	-0.073930404	-0.839802483	0.496884585	1.583132507	1.467197857	0.009347865	5511.902606	1667750.918	0.56889916
2413	39035183606	-3.703001461	0.399826796	2.472914306	-0.046991768	0.231801263	2.442551188	1.88957892	-0.918593368	1.444091434	0.673860095	-0.073930404	0.337840955	0.39342379	0.621136442	0.544394415	0.049558982	4060.370009	897216.4182	0.422403849
2414	39035184103	-0.094411537	0.755835074	2.823968004	1.738727253	1.452391467	0.759329865	0.168022108	0.762609313	None	2.747043782	-0.073930404	-0.185556127	0.948745975	-0.43327808	1.467197857	1.746690505	13339.67819	10586680.76	None
2415	39035184104	0.786945223	0.242304573	0.733427709	1.631691151	1.435018346	1.452420998	0.168022108	0.370805734	1.05847509	1.464631587	-0.073930404	0.425073802	0.948745975	-0.493829803	1.467197857	0.620910649	26472.35833	29928781.93	0.764869412
2416	39035190504	-0.589097235	0.737819797	0.971311548	1.248145106	1.571844519	1.551434018	0.366663278	0.652734889	0.682380136	1.177347562	-0.073930404	-0.250980764	0.834597905	-0.228440059	1.467197857	-0.183450803	26799.92874	30951413.91	0.620973584
2417	39035177101	0.722377107	0.229275547	-0.278761101	-0.657097567	0.535111272	-0.626852398	3.346280839	0.426827075	0.030164838	0.017845542	-0.073930404	0.442520373	0.294589367	-0.322178992	-0.378409028	-0.063762852	13441.41633	8946567.652	0.227749976
2418	39035177103	0.123662917	0.111181446	-0.355044657	0.206327014	1.143735882	1.056368923	3.74356318	-0.019916347	-0.588725592	-0.036945741	-0.073930404	0.739112052	0.289931929	-0.27519625	0.082992693	0.06647398	9504.284534	3548147.28	0.388349439
